FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
0.580220522,0.858819067,0.829124570,0.887722135
0.581008101,0.858819067,0.829124570,0.887722135
0.581795680,0.858940601,0.829226851,0.887722135
0.582583258,0.859077036,0.829226851,0.887722135
0.583370837,0.859171152,0.829226851,0.887772202
0.584158416,0.859171152,0.829226851,0.887772202
0.584945995,0.859301031,0.829226851,0.887772202
0.585733573,0.859422982,0.829226851,0.887780547
0.586521152,0.859422982,0.829226851,0.887780547
0.587308731,0.859552920,0.829226851,0.887780547
0.588096310,0.859703243,0.829226851,0.888053477
0.588883888,0.859703243,0.829226851,0.888053477
0.589671467,0.859810531,0.829226851,0.888053477
0.590459046,0.859903693,0.829226851,0.888529897
0.591246625,0.860028148,0.829226851,0.888598800
0.592034203,0.860028148,0.829226851,0.888598800
0.592821782,0.860180080,0.829226851,0.889358103
0.593609361,0.860317409,0.829226851,0.889376640
0.594396940,0.860317409,0.829226851,0.889376640
0.595184518,0.860438287,0.829226851,0.889376640
0.595972097,0.860586405,0.829226851,0.889592767
0.596759676,0.860586405,0.829226851,0.889592767
0.597547255,0.860733747,0.829604149,0.889592767
0.598334833,0.860855401,0.830379725,0.889592767
0.599122412,0.860980272,0.830379725,0.889823377
0.599909991,0.860980272,0.830379725,0.889823377
0.600697570,0.861108541,0.830379725,0.890284777
0.601485149,0.861254632,0.831069589,0.890999198
0.602272727,0.861254632,0.831069589,0.890999198
0.603060306,0.861376405,0.831223607,0.890999198
0.603847885,0.861531258,0.831578970,0.891402721
0.604635464,0.861531258,0.831578970,0.891402721
0.605423042,0.861675918,0.831578970,0.891402721
0.606210621,0.861799300,0.832491577,0.891402721
0.606998200,0.861928761,0.832491577,0.891402721
0.607785779,0.861928761,0.832491577,0.891402721
0.608573357,0.862066388,0.832491577,0.891505480
0.609360936,0.862217188,0.832491577,0.891505480
0.610148515,0.862217188,0.832491577,0.891505480
0.610936094,0.862355649,0.832491577,0.891505480
0.611723672,0.862482429,0.832911372,0.891505480
0.612511251,0.862482429,0.832911372,0.891505480
0.613298830,0.862611949,0.833046496,0.891505480
0.614086409,0.862752199,0.833183885,0.892086327
0.614873987,0.862912714,0.833197057,0.892426848
0.615661566,0.862912714,0.833197057,0.892426848
0.616449145,0.863033712,0.833197057,0.892426848
0.617236724,0.863140702,0.833197057,0.892703891
0.618024302,0.863140702,0.833197057,0.892703891
0.618811881,0.863279521,0.833197057,0.892703891
0.619599460,0.863412082,0.833907068,0.892703891
0.620387039,0.863412082,0.833907068,0.892703891
0.621174617,0.863548756,0.833907068,0.893187523
0.621962196,0.863689482,0.833907068,0.893187523
0.622749775,0.863809466,0.833907068,0.893187523
0.623537354,0.863809466,0.833907068,0.893187523
0.624324932,0.863947868,0.834080696,0.893187523
0.625112511,0.864095032,0.834080696,0.893187523
0.625900090,0.864095032,0.834080696,0.893187523
0.626687669,0.864225924,0.834832370,0.893212676
0.627475248,0.864345074,0.834977567,0.893529892
0.628262826,0.864345074,0.834977567,0.893529892
0.629050405,0.864488125,0.834977567,0.893529892
0.629837984,0.864620268,0.834977567,0.893766463
0.630625563,0.864620268,0.834977567,0.893766463
0.631413141,0.864738405,0.834977567,0.893766463
0.632200720,0.864857554,0.834977567,0.893901408
0.632988299,0.864997923,0.835616410,0.894028604
0.633775878,0.864997923,0.835616410,0.894028604
0.634563456,0.865109563,0.835616410,0.894028604
0.635351035,0.865230381,0.835616410,0.894028604
0.636138614,0.865230381,0.835616410,0.894028604
0.636926193,0.865365982,0.835616410,0.894028604
0.637713771,0.865486920,0.835616410,0.894184172
0.638501350,0.865486920,0.835616410,0.894184172
0.639288929,0.865643501,0.835616410,0.895093083
0.640076508,0.865739226,0.835616410,0.895093083
0.640864086,0.865876436,0.835616410,0.895093083
0.641651665,0.865876436,0.835616410,0.895093083
0.642439244,0.866002142,0.835616410,0.895093083
0.643226823,0.866141498,0.835616410,0.895093083
0.644014401,0.866141498,0.835616410,0.895093083
0.644801980,0.866248667,0.835616410,0.895093083
0.645589559,0.866373241,0.836023808,0.895093083
0.646377138,0.866373241,0.836023808,0.895093083
0.647164716,0.866501808,0.836317122,0.895093083
0.647952295,0.866641104,0.836317122,0.895093083
0.648739874,0.866758645,0.836317122,0.895093083
0.649527453,0.866758645,0.836317122,0.895093083
0.650315032,0.866894662,0.836771309,0.895093083
0.651102610,0.867005110,0.836771309,0.895869195
0.651890189,0.867005110,0.836771309,0.895869195
0.652677768,0.867128789,0.836771309,0.895923674
0.653465347,0.867260516,0.836771309,0.896407664
0.654252925,0.867260516,0.836771309,0.896407664
0.655040504,0.867406368,0.836771309,0.896407664
0.655828083,0.867520869,0.836771309,0.896407664
0.656615662,0.867636979,0.836771309,0.896522462
0.657403240,0.867636979,0.836771309,0.896522462
0.658190819,0.867728949,0.836771309,0.896522462
0.658978398,0.867825210,0.836771309,0.896522462
0.659765977,0.867825210,0.836771309,0.896522462
0.660553555,0.867953122,0.837815821,0.896522462
0.661341134,0.868081331,0.837815821,0.896551728
0.662128713,0.868081331,0.837815821,0.896551728
0.662916292,0.868166268,0.837815821,0.896551728
0.663703870,0.868270874,0.837815821,0.896551728
0.664491449,0.868390501,0.837815821,0.896551728
0.665279028,0.868390501,0.837815821,0.896551728
0.666066607,0.868488848,0.837815821,0.896551728
0.666854185,0.868606627,0.838022172,0.896752715
0.667641764,0.868606627,0.838022172,0.896752715
0.668429343,0.868716657,0.838417172,0.896790981
0.669216922,0.868808568,0.838417172,0.896790981
0.670004500,0.868808568,0.838417172,0.896790981
0.670792079,0.868914902,0.838417172,0.896790981
0.671579658,0.869033456,0.838417172,0.896845698
0.672367237,0.869141996,0.838417172,0.896845698
0.673154815,0.869141996,0.838417172,0.896845698
0.673942394,0.869252920,0.838417172,0.897278309
0.674729973,0.869360209,0.838417172,0.897435904
0.675517552,0.869360209,0.838417172,0.897435904
0.676305131,0.869476557,0.838417172,0.897459149
0.677092709,0.869591892,0.838596463,0.897459149
0.677880288,0.869591892,0.838596463,0.897459149
0.678667867,0.869674563,0.839445829,0.897822440
0.679455446,0.869754136,0.839445829,0.897822440
0.680243024,0.869848728,0.839445829,0.897822440
0.681030603,0.869848728,0.839445829,0.897822440
0.681818182,0.869946301,0.839445829,0.897822440
0.682605761,0.870087385,0.840067327,0.897822440
0.683393339,0.870087385,0.840067327,0.897822440
0.684180918,0.870181501,0.840619326,0.897822440
0.684968497,0.870274305,0.840619326,0.898078501
0.685756076,0.870274305,0.840619326,0.898078501
0.686543654,0.870381236,0.841257036,0.898078501
0.687331233,0.870493412,0.841257036,0.898078501
0.688118812,0.870580018,0.841257036,0.898078501
0.688906391,0.870580018,0.841257036,0.898078501
0.689693969,0.870671988,0.841257036,0.898078501
0.690481548,0.870725334,0.841350198,0.898078501
0.691269127,0.870725334,0.841350198,0.898078501
0.692056706,0.870826185,0.841512442,0.898233831
0.692844284,0.870911002,0.841512442,0.898233831
0.693631863,0.870911002,0.841512442,0.898233831
0.694419442,0.870995462,0.841756403,0.898251176
0.695207021,0.871094584,0.841756403,0.898251176
0.695994599,0.871161461,0.841756403,0.898648620
0.696782178,0.871161461,0.841756403,0.898648620
0.697569757,0.871239483,0.841756403,0.898648620
0.698357336,0.871335506,0.842062831,0.898659945
0.699144914,0.871335506,0.842062831,0.898659945
0.699932493,0.871441126,0.842105269,0.898788929
0.700720072,0.871536374,0.842105269,0.898788929
0.701507651,0.871536374,0.842105269,0.898788929
0.702295230,0.871633649,0.842105269,0.898788929
0.703082808,0.871715903,0.842316985,0.898788929
0.703870387,0.871803761,0.842316985,0.898788929
0.704657966,0.871803761,0.842316985,0.898788929
0.705445545,0.871894062,0.842316985,0.898788929
0.706233123,0.871985257,0.842316985,0.899030685
0.707020702,0.871985257,0.842316985,0.899030685
0.707808281,0.872069597,0.842316985,0.899653971
0.708595860,0.872158229,0.842677832,0.899653971
0.709383438,0.872158229,0.842677832,0.899653971
0.710171017,0.872230411,0.842677832,0.899653971
0.710958596,0.872310102,0.842677832,0.899653971
0.711746175,0.872405052,0.843137264,0.899653971
0.712533753,0.872405052,0.843137264,0.899653971
0.713321332,0.872505546,0.843137264,0.899653971
0.714108911,0.872629046,0.843520761,0.899653971
0.714896490,0.872629046,0.843520761,0.899653971
0.715684068,0.872686088,0.843520761,0.899653971
0.716471647,0.872750223,0.843520761,0.899833083
0.717259226,0.872750223,0.843520761,0.899833083
0.718046805,0.872848392,0.843520761,0.899912953
0.718834383,0.872919023,0.843881845,0.899912953
0.719621962,0.872989535,0.843881845,0.899912953
0.720409541,0.872989535,0.843881845,0.899912953
0.721197120,0.873094141,0.843881845,0.900255740
0.721984698,0.873159826,0.843881845,0.900255740
0.722772277,0.873159826,0.843881845,0.900255740
0.723559856,0.873261511,0.844919801,0.900335014
0.724347435,0.873306751,0.844919801,0.900335014
0.725135014,0.873306751,0.844919801,0.900335014
0.725922592,0.873373508,0.844919801,0.900335014
0.726710171,0.873444021,0.845070422,0.900335014
0.727497750,0.873500109,0.845070422,0.900335014
0.728285329,0.873500109,0.845070422,0.900335014
0.729072907,0.873557270,0.845070422,0.900429189
0.729860486,0.873639047,0.845070422,0.900429189
0.730648065,0.873639047,0.845070422,0.900429189
0.731435644,0.873713970,0.845257878,0.900429189
0.732223222,0.873777926,0.845257878,0.900519013
0.733010801,0.873777926,0.845257878,0.900519013
0.733798380,0.873866320,0.845257878,0.900519013
0.734585959,0.873939216,0.845257878,0.900519013
0.735373537,0.874035895,0.845257878,0.900519013
0.736161116,0.874035895,0.845257878,0.900519013
0.736948695,0.874126256,0.846217096,0.900847435
0.737736274,0.874193251,0.846217096,0.900847435
0.738523852,0.874193251,0.846217096,0.900847435
0.739311431,0.874260306,0.846349716,0.900847435
0.740099010,0.874332309,0.846349716,0.901453972
0.740886589,0.874332309,0.846349716,0.901453972
0.741674167,0.874387681,0.846349716,0.901453972
0.742461746,0.874468327,0.846491218,0.901794136
0.743249325,0.874559283,0.846702337,0.901794136
0.744036904,0.874559283,0.846702337,0.901794136
0.744824482,0.874619484,0.847077668,0.901794136
0.745612061,0.874676406,0.847077668,0.901893258
0.746399640,0.874676406,0.847077668,0.901893258
0.747187219,0.874764085,0.847077668,0.902029991
0.747974797,0.874825537,0.847077668,0.902225733
0.748762376,0.874825537,0.847077668,0.902225733
0.749549955,0.874873877,0.847077668,0.902225733
0.750337534,0.874953091,0.847257376,0.902225733
0.751125113,0.874953091,0.847257376,0.902225733
0.751912691,0.875026107,0.847533643,0.902225733
0.752700270,0.875093400,0.847861826,0.902225733
0.753487849,0.875159085,0.847861826,0.902249157
0.754275428,0.875159085,0.847861826,0.902249157
0.755063006,0.875212908,0.847918451,0.902249157
0.755850585,0.875280917,0.847918451,0.902249157
0.756638164,0.875280917,0.847918451,0.902249157
0.757425743,0.875349820,0.847918451,0.902249157
0.758213321,0.875409126,0.847918451,0.902255654
0.759000900,0.875409126,0.847918451,0.902255654
0.759788479,0.875482202,0.847918451,0.902255654
0.760576058,0.875532627,0.848047554,0.902255654
0.761363636,0.875614285,0.848047554,0.902255654
0.762151215,0.875614285,0.848047554,0.902255654
0.762938794,0.875682354,0.848537028,0.902255654
0.763726373,0.875755847,0.848537028,0.902255654
0.764513951,0.875755847,0.848537028,0.902255654
0.765301530,0.875819385,0.848537028,0.902255654
0.766089109,0.875887334,0.848816037,0.902255654
0.766876688,0.875887334,0.848816037,0.902255654
0.767664266,0.875958622,0.848816037,0.902255654
0.768451845,0.876026809,0.848896444,0.902255654
0.769239424,0.876091421,0.848896444,0.902255654
0.770027003,0.876091421,0.848896444,0.902255654
0.770814581,0.876159430,0.848896444,0.902261734
0.771602160,0.876211166,0.848896444,0.902261734
0.772389739,0.876211166,0.848896444,0.902261734
0.773177318,0.876288235,0.848896444,0.902261734
0.773964896,0.876345694,0.848896444,0.902261734
0.774752475,0.876345694,0.848896444,0.902261734
0.775540054,0.876404166,0.849479556,0.902261734
0.776327633,0.876465082,0.849479556,0.902438998
0.777115212,0.876517594,0.849479556,0.902438998
0.777902790,0.876517594,0.849479556,0.902438998
0.778690369,0.876568019,0.849650323,0.902438998
0.779477948,0.876615465,0.849650323,0.902523935
0.780265527,0.876615465,0.849650323,0.902523935
0.781053105,0.876669526,0.849650323,0.902523935
0.781840684,0.876730680,0.849650323,0.902738452
0.782628263,0.876730680,0.849650323,0.902738452
0.783415842,0.876776814,0.849957347,0.902738452
0.784203420,0.876830697,0.850041449,0.902738452
0.784990999,0.876892149,0.850041449,0.902738452
0.785778578,0.876892149,0.850041449,0.902738452
0.786566157,0.876948059,0.850041449,0.902753890
0.787353735,0.876994491,0.850258172,0.902753890
0.788141314,0.876994491,0.850258172,0.902753890
0.788928893,0.877052367,0.850258172,0.902938545
0.789716472,0.877097130,0.850258172,0.902938545
0.790504050,0.877097130,0.850258172,0.902938545
0.791291629,0.877146125,0.850258172,0.902938545
0.792079208,0.877211094,0.850427330,0.902938545
0.792866787,0.877265632,0.850467265,0.903069496
0.793654365,0.877265632,0.850467265,0.903069496
0.794441944,0.877337575,0.850467265,0.903069496
0.795229523,0.877386928,0.850467265,0.903685093
0.796017102,0.877386928,0.850467265,0.903685093
0.796804680,0.877456427,0.850637496,0.903685093
0.797592259,0.877512097,0.850809872,0.903685093
0.798379838,0.877512097,0.850809872,0.903685093
0.799167417,0.877595961,0.850809872,0.903685093
0.799954995,0.877659917,0.850809872,0.903685093
0.800742574,0.877716303,0.851118743,0.903926492
0.801530153,0.877716303,0.851118743,0.903926492
0.802317732,0.877766132,0.851118743,0.903926492
0.803105311,0.877811313,0.851118743,0.903926492
0.803892889,0.877811313,0.851118743,0.903926492
0.804680468,0.877860963,0.851118743,0.903979242
0.805468047,0.877903223,0.851118743,0.904255331
0.806255626,0.877903223,0.851118743,0.904255331
0.807043204,0.877959490,0.851351380,0.904255331
0.807830783,0.878010690,0.851351380,0.904255331
0.808618362,0.878065407,0.851351380,0.904684961
0.809405941,0.878065407,0.851351380,0.904684961
0.810193519,0.878110468,0.851351380,0.904684961
0.810981098,0.878153980,0.851351380,0.904684961
0.811768677,0.878153980,0.851351380,0.904684961
0.812556256,0.878192723,0.851351380,0.904761910
0.813343834,0.878245413,0.851351380,0.904761910
0.814131413,0.878245413,0.851351380,0.904761910
0.814918992,0.878297269,0.851351380,0.905032456
0.815706571,0.878333628,0.851351380,0.905032456
0.816494149,0.878383398,0.851351380,0.905041993
0.817281728,0.878383398,0.851351380,0.905041993
0.818069307,0.878430486,0.851351380,0.905492723
0.818856886,0.878475547,0.851351380,0.905492723
0.819644464,0.878475547,0.851351380,0.905492723
0.820432043,0.878525674,0.851351380,0.905492723
0.821219622,0.878592849,0.851351380,0.905492723
0.822007201,0.878592849,0.851351380,0.905492723
0.822794779,0.878663540,0.851670742,0.905571282
0.823582358,0.878714502,0.851670742,0.905844152
0.824369937,0.878766954,0.851670742,0.905844152
0.825157516,0.878766954,0.851670742,0.905844152
0.825945095,0.878803134,0.851670742,0.905844152
0.826732673,0.878851712,0.851670742,0.905844152
0.827520252,0.878851712,0.851670742,0.905844152
0.828307831,0.878903925,0.851670742,0.905844152
0.829095410,0.878953993,0.851670742,0.905862927
0.829882988,0.878953993,0.851670742,0.905862927
0.830670567,0.879008055,0.851670742,0.905862927
0.831458146,0.879076838,0.851670742,0.905862927
0.832245725,0.879112959,0.851670742,0.905862927
0.833033303,0.879112959,0.851670742,0.905862927
0.833820882,0.879163682,0.852459013,0.905932188
0.834608461,0.879225612,0.852459013,0.905932188
0.835396040,0.879225612,0.852459013,0.905932188
0.836183618,0.879295707,0.852787435,0.905932188
0.836971197,0.879358172,0.852787435,0.905932188
0.837758776,0.879358172,0.852787435,0.905932188
0.838546355,0.879420578,0.852787435,0.906437755
0.839333933,0.879491210,0.852914810,0.906534314
0.840121512,0.879540861,0.852914810,0.906534314
0.840909091,0.879540861,0.852914810,0.906534314
0.841696670,0.879589856,0.852914810,0.906534314
0.842484248,0.879650772,0.852914810,0.906534314
0.843271827,0.879650772,0.852914810,0.906534314
0.844059406,0.879695117,0.852914810,0.906534314
0.844846985,0.879760385,0.852914810,0.906534314
0.845634563,0.879760385,0.852914810,0.906534314
0.846422142,0.879807234,0.852914810,0.906534314
0.847209721,0.879866958,0.853061199,0.906534314
0.847997300,0.879915416,0.853061199,0.906875551
0.848784878,0.879915416,0.853061199,0.906875551
0.849572457,0.879987776,0.853164554,0.906935930
0.850360036,0.880023777,0.853164554,0.906935930
0.851147615,0.880023777,0.853164554,0.906935930
0.851935194,0.880075216,0.853164554,0.906976759
0.852722772,0.880133092,0.853164554,0.906976759
0.853510351,0.880133092,0.853164554,0.906976759
0.854297930,0.880189061,0.853164554,0.906995237
0.855085509,0.880253196,0.853164554,0.906995237
0.855873087,0.880308986,0.853164554,0.906995237
0.856660666,0.880308986,0.853164554,0.906995237
0.857448245,0.880361795,0.853574514,0.906995237
0.858235824,0.880414426,0.853574514,0.906995237
0.859023402,0.880414426,0.853574514,0.906995237
0.859810981,0.880462885,0.853574514,0.906995237
0.860598560,0.880519271,0.853574514,0.906995237
0.861386139,0.880519271,0.853574514,0.906995237
0.862173717,0.880574763,0.853574514,0.906995237
